date,headline,url,source,scraped_on
2022-06-06,European Union revokes Kenya Airways plane servicing licence,https://www.thecitizen.co.tz/tanzania/business/european-union-revokes-kenya-airways-plane-servicing-licence-3840196,The Citizen,2026-05-19
2022-06-06,EA miles away from tapping the potential of trade finance,https://www.thecitizen.co.tz/tanzania/business/-ea-miles-away-from-tapping-the-potential-of-trade-finance-3840092,The Citizen,2026-05-19
2022-06-02,Kenya’s plan to seize LPG logisticsbusinessfrom Tanzania,https://www.thecitizen.co.tz/tanzania/business/kenya-s-plan-to-seize-lpg-logistics-business-from-tanzania-3836212,The Citizen,2026-05-19
2022-06-02,Tanzania and Kenya accuse Uganda of stalling $60 billion lake project,https://www.thecitizen.co.tz/tanzania/business/tanzania-and-kenya-accuse-uganda-of-stalling-60-billion-lake-project-3836178,The Citizen,2026-05-19
2022-06-02,Maweni Limestone sold to Chinese firm for 238 billion,https://www.thecitizen.co.tz/tanzania/business/arm-tanzania-assets-sale-raises-sh40-billion-surplus-3835456,The Citizen,2026-05-19
2022-06-01,Johari Rotana reopens its doors in Dar after two years,https://www.thecitizen.co.tz/tanzania/business/johari-rotana-reopens-its-doors-in-dar-after-two-years-3834886,The Citizen,2026-05-19
2022-06-01,Jubilee gets Sh20.8 billion from Tanzania unit stake sale to Allianz,https://www.thecitizen.co.tz/tanzania/business/-jubilee-gets-sh20-8-billion-from-tanzania-unit-stake-sale-to-allianz-3834516,The Citizen,2026-05-19
2022-06-01,"TBL, Vodacom now use blockchain to empower farmers",https://www.thecitizen.co.tz/tanzania/business/tbl-vodacom-now-use-blockchain-to-empower-farmers-3834324,The Citizen,2026-05-19
2022-05-31,Tanzania starts exporting coal to European markets,https://www.thecitizen.co.tz/tanzania/business/tanzania-starts-exporting-coal-to-european-markets-3833154,The Citizen,2026-05-19
2022-05-31,Dollar shortage in Kenya sparks two parallel exchange rates,https://www.thecitizen.co.tz/tanzania/business/dollar-shortage-in-kenya-sparks-two-parallel-exchange-rates-3833084,The Citizen,2026-05-19
2022-05-30,CRDB offers 9 percent deposit interest rate in new campaign,https://www.thecitizen.co.tz/tanzania/business/crdb-offers-9-percent-deposit-interest-rate-in-new-campaign-3832170,The Citizen,2026-05-19
2022-05-29,Tanzania opens new consulate in China's richest province,https://www.thecitizen.co.tz/tanzania/business/tanzania-opens-new-consulate-in-china-s-richest-province-3831072,The Citizen,2026-05-19
2022-05-28,"Brela threatens to revoke registration of 5,000 dormant firms",https://www.thecitizen.co.tz/tanzania/business/brela-threatens-to-revoke-registration-of-5-000-dormant-firms-3830320,The Citizen,2026-05-19
2022-05-28,"NMG, TBL in new deal to mitigate climate change",https://www.thecitizen.co.tz/tanzania/business/nmg-tbl-in-new-deal-to-mitigate-climate-change-3830312,The Citizen,2026-05-19
2022-05-26,"Alibaba profit slumps nearly 60% as tech crackdown, Covid bite",https://www.thecitizen.co.tz/tanzania/business/alibaba-profit-slumps-nearly-60-as-tech-crackdown-covid-bite-3828336,The Citizen,2026-05-19
2022-05-25,Fast-rising Fintech Bankingly closes successful investment round for $11 Million,https://www.thecitizen.co.tz/tanzania/business/fast-rising-fintech-bankingly-closes-successful-investment-round-for-11-million--3826008,The Citizen,2026-05-19
2022-05-24,Nsekela: Why CRDB will do well in DRC,https://www.thecitizen.co.tz/tanzania/business/nsekela-why-crdb-will-do-well-in-drc-3825362,The Citizen,2026-05-19
2022-05-23,Dar port reaps from rising political heat in Kenya,https://www.thecitizen.co.tz/tanzania/business/dar-port-reaps-from-rising-political-heat-ahead-kenya-elections-3824842,The Citizen,2026-05-19
2022-05-22,"DRC enters shippingbusiness, set to rock EA boats",https://www.thecitizen.co.tz/tanzania/business/drc-enters-shipping-business-set-to-rock-ea-boats-3823588,The Citizen,2026-05-19
2022-05-22,Kenya's debt repayments to China shoot to Sh1.4 trillion,https://www.thecitizen.co.tz/tanzania/business/kenya-s-debt-repayments-to-china-shoot-to-sh1-4-trillion-3823506,The Citizen,2026-05-19
2022-05-19,Allianz completes acquisition of Jubilee Insurance Tanzania,https://www.thecitizen.co.tz/tanzania/business/allianz-completes-acquisition-of-jubilee-insurance-tanzania-3820464,The Citizen,2026-05-19
2022-05-18,Wines of South Africa comes to Tanzania,https://www.thecitizen.co.tz/tanzania/business/wines-of-south-africa-comes-to-tanzania-3819688,The Citizen,2026-05-19
2022-05-17,CRDB shareholders await record Sh58 billion in dividends,https://www.thecitizen.co.tz/tanzania/business/crdb-shareholders-await-record-sh58-billion-in-dividends-3818190,The Citizen,2026-05-19
2022-05-16,NMB Bank allocates Sh100bn for loans to stakeholders in tourism,https://www.thecitizen.co.tz/tanzania/business/nmb-bank-allocates-sh100bn-for-loans-to-stakeholders-in-tourism-3817264,The Citizen,2026-05-19
2022-05-11,Tanzania's Smart Codes hires African corporate leader,https://www.thecitizen.co.tz/tanzania/business/tanzania-s-smart-codes-hires-african-corporate-leader-3811786,The Citizen,2026-05-19
2022-05-11,Infinix Launches Fresh & Stylish All-New HOT 12 in Tanzania,https://www.thecitizen.co.tz/tanzania/business/infinix-launches-fresh-stylish-all-new-hot-12-in-tanzania-3811668,The Citizen,2026-05-19
2022-05-10,Tanzania makes U-turn on Uganda sugar,https://www.thecitizen.co.tz/tanzania/business/samia-visit-tanzania-makes-u-turn-on-uganda-sugar-3811524,The Citizen,2026-05-19
2022-05-10,Sitholizwe Mdlalose to step down as Vodacom Tanzania MD,https://www.thecitizen.co.tz/tanzania/business/sitholizwe-mdlalose-to-step-down-as-vodacom-tanzania-md-3810762,The Citizen,2026-05-19
2022-05-10,Uber pushes for arbitration in fares row with drivers in Kenya,https://www.thecitizen.co.tz/tanzania/business/uber-pushes-for-arbitration-in-fares-row-with-drivers-in-kenya-3810426,The Citizen,2026-05-19
2022-05-08,Change in dominance as Tanzania airlines battle for the skies,https://www.thecitizen.co.tz/tanzania/business/change-in-dominance-as-tanzania-airlines-battle-for-the-skies-3808424,The Citizen,2026-05-19
2022-05-06,"Sanlam, Allianz join forces to form African insurance giant",https://www.thecitizen.co.tz/tanzania/business/sanlam-allianz-join-forces-to-form-african-insurance-giant-3806896,The Citizen,2026-05-19
2022-05-04,EAC exports to the European Union hit $2.8 billion,https://www.thecitizen.co.tz/tanzania/business/eac-eu-seek-enhanced-trade-ties-as-exports-hit-2-8-billion-3804108,The Citizen,2026-05-19
2022-04-28,Hilton Hotel shuts Kenya operations after 53 years,https://www.thecitizen.co.tz/tanzania/business/hilton-hotel-shuts-kenya-operations-after-53-years--3797164,The Citizen,2026-05-19
2022-04-27,African airlines sustain high passenger growth as more states end covid curbs,https://www.thecitizen.co.tz/tanzania/business/african-airlines-sustain-high-passenger-growth-as-more-states-end-covid-curbs-3796358,The Citizen,2026-05-19
2022-04-25,Rwanda tea continues to outprice Tanzania's at Mombasa auction,https://www.thecitizen.co.tz/tanzania/business/rwanda-tea-continues-to-outprice-tanzania-s-at-mombasa-auction-3794030,The Citizen,2026-05-19
2022-04-22,How planned Coop Bank will boost agriculture,https://www.thecitizen.co.tz/tanzania/business/how-planned-coop-bank-will-boost-agriculture-3790680,The Citizen,2026-05-19
2022-04-21,Entebbe airport resumes operation after 20-hour suspension of flights,https://www.thecitizen.co.tz/tanzania/business/entebbe-airport-resumes-operation-after-20-hour-suspension-of-flights-3789784,The Citizen,2026-05-19
2022-04-21,Netflix loses subscribers for first time in more than a decade,https://www.thecitizen.co.tz/tanzania/business/netflix-loses-subscribers-for-first-time-in-more-than-a-decade-3789758,The Citizen,2026-05-19
2022-04-20,Nation Media Group posts tenfold increase in full-year net profit,https://www.thecitizen.co.tz/tanzania/business/nation-media-group-posts-tenfold-increase-in-full-year-net-profit-3788644,The Citizen,2026-05-19
2022-04-19,Royal Tour is good for businesses says CRDB CEO,https://www.thecitizen.co.tz/tanzania/business/royal-tour-is-good-for-businesses-says-crdb-ceo-3788716,The Citizen,2026-05-19
2022-04-18,"Jambojet, Taifa Gas reap big in new Dar-Nairobi trade agreement",https://www.thecitizen.co.tz/tanzania/business/jambojet-taifa-gas-reap-big-in-new-dar-nairobi-trade-agreement-3786046,The Citizen,2026-05-19
2022-04-18,Foreign currency deposits in Kenyan banks hit all-time high,https://www.thecitizen.co.tz/tanzania/business/foreign-currency-deposits-in-kenyan-banks-hit-all-time-high--3786034,The Citizen,2026-05-19
2022-04-15,"StanChart to exit consumer, private andbusinessbanking in Tanzania",https://www.thecitizen.co.tz/tanzania/business/stanchart-to-exit-consumer-private-and-business-banking-in-tanzania-3782356,The Citizen,2026-05-19
2022-04-14,Elon Musk bids $43 billion in hostile takeover of Twitter,https://www.thecitizen.co.tz/tanzania/business/elon-musk-bids-43-billion-in-hostile-takeover-of-twitter-3782338,The Citizen,2026-05-19
2022-04-14,Unyiha to pay Yara Tanzania Sh476m for breach of contract,https://www.thecitizen.co.tz/tanzania/business/unyiha-to-pay-yara-tanzania-sh476m-for-breach-of-contract-3782188,The Citizen,2026-05-19
2022-04-14,Kenya Airways travellers lose Sh80 billion in expired tickets,https://www.thecitizen.co.tz/tanzania/business/kenya-airways-travellers-lose-sh80-billion-in-expired-tickets-3781932,The Citizen,2026-05-19
2022-04-12,New Uganda car import rule stirs Kenyan market,https://www.thecitizen.co.tz/tanzania/business/uganda-import-rule-boosts-kenya-car-dealers-3779558,The Citizen,2026-05-19
2022-04-11,Kenya Airways defaults on Sh25 billion loan,https://www.thecitizen.co.tz/tanzania/business/kenya-airways-defaults-on-sh25-billion-loan-3778724,The Citizen,2026-05-19
2022-04-11,Jubilee to construct Sh9.2 billion headquarters in Tanzania,https://www.thecitizen.co.tz/tanzania/business/jubilee-to-construct-sh9-2-billion-headquarters-in-tanzania-3778396,The Citizen,2026-05-19
2022-04-06,Millicom completes sale of Zantel and Tigo Tanzania,https://www.thecitizen.co.tz/tanzania/business/millicom-completes-sale-of-zantel-and-tigo-tanzania-3773044,The Citizen,2026-05-19
2022-04-05,Uganda overtakes Tanzania as most profitable regional unit for DTB Group,https://www.thecitizen.co.tz/tanzania/business/uganda-overtakes-tanzania-as-most-profitable-regional-unit-for-dtb-group-3771846,The Citizen,2026-05-19
2022-04-01,Insurance broker targets ‘machingas’ with special product,https://www.thecitizen.co.tz/tanzania/business/insurance-broker-targets-machingas-with-special-product-3768008,The Citizen,2026-05-19
2022-03-31,Huawei-backed underwater cable reaches Kenya,https://www.thecitizen.co.tz/tanzania/business/huawei-backed-underwater-cable-reaches-kenya-3766670,The Citizen,2026-05-19
2022-03-30,"CRDB Bank targets 150,000 after Sh182bn lending deal",https://www.thecitizen.co.tz/tanzania/business/crdb-bank-targets-150-000-after-sh182bn-lending-deal-3765530,The Citizen,2026-05-19
2022-03-17,Mtwara Port and Dangote Cement ink transport deal,https://www.thecitizen.co.tz/tanzania/business/mtwara-port-and-dangote-cement-ink-transport-deal-3751430,The Citizen,2026-05-19
2022-03-17,How fake liquor is hitting government and distilling firms,https://www.thecitizen.co.tz/tanzania/business/how-fake-liquor-is-hitting-government-and-distilling-firms-3751056,The Citizen,2026-05-19
2022-03-16,Tanzania Distilleries Limited to buy 1500 tonnes of grapes,https://www.thecitizen.co.tz/tanzania/business/tanzania-distilleries-limited-to-buy-1500-tonnes-of-grapes-3749804,The Citizen,2026-05-19
2022-03-15,Why money supply in Tanzania has risen in recent months,https://www.thecitizen.co.tz/tanzania/business/why-money-supply-in-tanzania-has-risen-in-recent-months-3748694,The Citizen,2026-05-19
2022-03-10,Tira working to increase number of agents countrywide,https://www.thecitizen.co.tz/tanzania/business/tira-working-to-increase-number-of-agents-countrywide-3743418,The Citizen,2026-05-19
2022-03-09,Sinotruk planning Sh46 billion assembly plant in Tanzania,https://www.thecitizen.co.tz/tanzania/business/sinotruk-planning-sh46-billion-assembly-plant-in-tanzania-3742116,The Citizen,2026-05-19
2022-03-09,Tourism players say No to cable cars on Mt Kilimanjaro,https://www.thecitizen.co.tz/tanzania/business/tourism-players-say-no-to-cable-cars-on-mt-kilimanjaro-3742094,The Citizen,2026-05-19
2022-03-07,"Boeing, Ethiopian Airlines sign deal for new 777-8 freighter",https://www.thecitizen.co.tz/tanzania/business/boeing-ethiopian-airlines-sign-deal-for-new-777-8-freighter-3739880,The Citizen,2026-05-19
2022-03-03,Dar es Salaam and Nairobi City Lodge Hotels up for sale,https://www.thecitizen.co.tz/tanzania/business/dar-es-salaam-and-nairobi-city-lodge-hotels-up-for-sale-3735442,The Citizen,2026-05-19
2022-03-03,Kenya’s dollar millionaires under 40 years revealed,https://www.thecitizen.co.tz/tanzania/business/kenya-s-dollar-millionaires-under-40-years-revealed-3735458,The Citizen,2026-05-19
2022-02-28,Areas Indian investors are interested in Tanzania,https://www.thecitizen.co.tz/tanzania/business/areas-indian-investors-are-interested-in-tanzania-3732486,The Citizen,2026-05-19
2022-02-26,EAC eyes trade-in-services under AfCFTA Agreement,https://www.thecitizen.co.tz/tanzania/business/-eac-eyes-trade-in-services-under-afcfta-agreement-3730410,The Citizen,2026-05-19
2022-02-24,Proposed 35 percent CET aims to boost East Africa trade to $6.8 billion,https://www.thecitizen.co.tz/tanzania/business/proposed-35-percent-cet-aims-to-boost-east-africa-trade-to-6-8-billion-3728332,The Citizen,2026-05-19
2022-02-24,ATCL to enter into partnership with KLM and Emirates,https://www.thecitizen.co.tz/tanzania/business/atcl-to-enter-into-partnership-with-klm-and-emirates--3727724,The Citizen,2026-05-19
2022-02-22,"State oil, gas agencies sign cooperation pact",https://www.thecitizen.co.tz/tanzania/business/state-oil-gas-agencies-sign-cooperation-pact-3725486,The Citizen,2026-05-19
2022-02-19,Kenya-Tanzania trade marches hits Sh2 trillion,https://www.thecitizen.co.tz/tanzania/business/kenya-tanzania-trade-marches-hits-sh2-trillion-3722318,The Citizen,2026-05-19
2022-02-18,SMEs digest: How Meshack found a niche in horticulture,https://www.thecitizen.co.tz/tanzania/business/smes-digest-how-meshack-found-a-niche-in-horticulture-3721360,The Citizen,2026-05-19
2022-02-17,Kenyan arrested after landing at JKIA with $2m cash,https://www.thecitizen.co.tz/tanzania/business/kenyan-arrested-with-usd-2m-cash-at-jkia-from-burundi-3720770,The Citizen,2026-05-19
2022-02-14,Faidika brings its services closer to clients with new digital platform,https://www.thecitizen.co.tz/tanzania/business/faidika-brings-its-services-closer-to-clients-with-new-digital-platform-3716012,The Citizen,2026-05-19
2022-02-14,East African banks under pressure to report climate risks,https://www.thecitizen.co.tz/tanzania/business/banks-under-pressure-to-report-climate-risks-3716486,The Citizen,2026-05-19
2022-02-11,"Tanzania, Kenya trade approaches $1 billion mark",https://www.thecitizen.co.tz/tanzania/business/tanzania-kenya-trade-approaches-1-billion-mark-3712876,The Citizen,2026-05-19
2022-02-11,What's next for TikTok's music industry revolution?,https://www.thecitizen.co.tz/tanzania/business/what-s-next-for-tiktok-s-music-industry-revolution--3712870,The Citizen,2026-05-19
2022-02-11,Low Capital Businesses Offer Practical Solutions For Youth And Women,https://www.thecitizen.co.tz/tanzania/business/tanzania-capital-constraint-hurting-self-employment-initiatives--3727538,The Citizen,2026-05-19
2022-02-10,France's Total returns to profit after Covid crisis,https://www.thecitizen.co.tz/tanzania/business/france-s-total-returns-to-profit-after-covid-crisis-3711600,The Citizen,2026-05-19
2022-02-10,"Tanzania, Uganda order ships from Kenyan military",https://www.thecitizen.co.tz/tanzania/business/tanzania-uganda-order-ships-from-kenyan-military-firm-3711422,The Citizen,2026-05-19
2022-02-04,Facebook slips as investors flee Meta,https://www.thecitizen.co.tz/tanzania/business/facebook-slips-as-investors-flee-meta-3705150,The Citizen,2026-05-19
2022-02-03,On investing in the stock market – what to expect,https://www.thecitizen.co.tz/tanzania/business/on-investing-in-the-stock-market-what-to-expect-3704290,The Citizen,2026-05-19
2022-02-01,How Currencies can Impact your Investments,https://www.thecitizen.co.tz/tanzania/business/how-currencies-can-impact-your-investments-3701556,The Citizen,2026-05-19
2022-02-01,"Chinese, French oil majors seal $10 billion deal for Tanzania, Uganda megaproject",https://www.thecitizen.co.tz/tanzania/business/chinese-french-oil-majors-seal-10-billion-deal-for-tanzania-uganda-megaproject-3701938,The Citizen,2026-05-19
2022-01-31,NBC registers record Sh60 billion gross profit,https://www.thecitizen.co.tz/tanzania/business/nbc-registers-record-sh60-billion-gross-profit--3700468,The Citizen,2026-05-19
2022-01-31,Top oil producers to meet as crude prices rise,https://www.thecitizen.co.tz/tanzania/business/top-oil-producers-to-meet-as-crude-prices-rise-3700114,The Citizen,2026-05-19
2022-01-30,"Manufacturers, traders brace for losses over power cuts",https://www.thecitizen.co.tz/tanzania/business/manufacturers-traders-brace-for-losses-over-power-cuts-3699386,The Citizen,2026-05-19
2022-01-29,"Toyota remains world's top car seller, widens lead on Volkswagen",https://www.thecitizen.co.tz/tanzania/business/toyota-remains-world-s-top-car-seller-widens-lead-on-volkswagen-3698412,The Citizen,2026-05-19
2022-01-29,Google to invest up to Sh2.3trillion in Airtel's parent firm,https://www.thecitizen.co.tz/tanzania/business/google-to-invest-up-to-sh2-3trillion-in-airtel-s-parent-firm-3698410,The Citizen,2026-05-19
2022-01-28,NMB Bank breaks record with Sh290 billion net profit,https://www.thecitizen.co.tz/tanzania/business/nmb-bank-breaks-record-with-sh290-billion-net-profit-3697138,The Citizen,2026-05-19
2022-01-27,Airtel Africa enters into UK's FTSE 100 Index,https://www.thecitizen.co.tz/tanzania/business/airtel-africa-enters-into-uk-s-ftse-100-index--3697230,The Citizen,2026-05-19
2022-01-27,How CRDB recorded Sh270 billion in net profit,https://www.thecitizen.co.tz/tanzania/business/how-crdb-recorded-sh270-billion-in-net-profit-3696112,The Citizen,2026-05-19
2022-01-27,Should Tanzania introduce Google tax?,https://www.thecitizen.co.tz/tanzania/business/should-tanzania-introduce-google-tax--3695980,The Citizen,2026-05-19
2022-01-25,"TCB’s Katavi branch now eyes pastoralists, farmers",https://www.thecitizen.co.tz/tanzania/business/-tcb-s-katavi-branch-now-eyes-pastoralists-farmers-3693792,The Citizen,2026-05-19
2022-01-25,Mo Dewji ranked 15th richest man in Africa,https://www.thecitizen.co.tz/tanzania/business/mo-dewji-ranked-15th-richest-man-in-africa-3693528,The Citizen,2026-05-19
2022-01-23,African carriers scramble for airfreightbusiness,https://www.thecitizen.co.tz/tanzania/business/african-carriers-intensive-scramble-for-the-airfreight-business-3691202,The Citizen,2026-05-19
2022-01-21,"Dar port eyes higher goal, ups efficiency",https://www.thecitizen.co.tz/tanzania/business/dar-port-eyes-higher-goal-ups-efficiency-3689346,The Citizen,2026-05-19
2022-01-21,Airbus cancels Qatar Airways plane order in feud,https://www.thecitizen.co.tz/tanzania/business/airbus-cancels-qatar-airways-plane-order-in-feud-3689366,The Citizen,2026-05-19
2022-01-19,Inside Tanzania’s remittancebusiness,https://www.thecitizen.co.tz/tanzania/business/inside-tanzania-s-remittance-business-3687354,The Citizen,2026-05-19
2022-01-19,"World Mobile, Zanzibar launch Wi-Fi connectivity project",https://www.thecitizen.co.tz/tanzania/business/world-mobile-zanzibar-wi-fi-project-3688264,The Citizen,2026-05-19
2022-01-19,EAC loses $3.4b to Covid-19 measures as trade declines,https://www.thecitizen.co.tz/tanzania/business/eac-loses-3b-to-covid-19-measures-as-trade-declines-3688266,The Citizen,2026-05-19
2022-01-18,Dubai drops Uganda from redlist as it retains Tanzania and Kenya,https://www.thecitizen.co.tz/tanzania/business/dubai-drops-uganda-from-redlist-as-it-retains-tanzania-and-kenya-3685910,The Citizen,2026-05-19
2022-01-18,How continental trading platform can benefit you,https://www.thecitizen.co.tz/tanzania/business/how-continental-trading-platform-can-benefit-you-3686188,The Citizen,2026-05-19
2022-01-18,"Kenya digs in, extends Dubai flights ban as stalemate continues",https://www.thecitizen.co.tz/tanzania/business/kenya-digs-in-extends-dubai-flights-ban-as-stalemate-continues-3685906,The Citizen,2026-05-19
2022-01-13,Airtel to share Sh2.1 billion interest with Airtel Money customers,https://www.thecitizen.co.tz/tanzania/business/airtel-to-share-sh2-1-billion-interest-with-airtel-money-customers-3681186,The Citizen,2026-05-19
2022-01-12,Airtel Tanzania appoints Dinesh Balsingh new managing director,https://www.thecitizen.co.tz/tanzania/business/-airtel-tanzania-appoints-dinesh-balsingh-new-managing-director--3679822,The Citizen,2026-05-19
2022-01-11,Airtel Kenya surviving on hefty shareholder loans,https://www.thecitizen.co.tz/tanzania/business/airtel-kenya-surviving-on-hefty-shareholder-loans-3678554,The Citizen,2026-05-19
2022-01-10,BHP re-enters Africa with $40 million Tanzania nickel investment,https://www.thecitizen.co.tz/tanzania/business/bhp-re-enters-africa-with-40-million-tanzania-nickel-investment-3677696,The Citizen,2026-05-19
2022-01-10,IMF warns developing countries of 'economic turbulence',https://www.thecitizen.co.tz/tanzania/business/imf-warns-developing-countries-of-economic-turbulence--3677364,The Citizen,2026-05-19
2022-01-07,KFC will not share potato standards with local farmers,https://www.thecitizen.co.tz/tanzania/business/kfc-will-not-share-potato-standards-with-local-farmers-3675544,The Citizen,2026-05-19
2022-01-07,Government says investigating shortages of soft drinks,https://www.thecitizen.co.tz/tanzania/business/government-says-investigating-shortages-of-soft-drinks-3674876,The Citizen,2026-05-19
2022-01-07,Number of Saccos drops in latest BoT registration,https://www.thecitizen.co.tz/tanzania/business/number-of-saccos-drops-in-latest-bot-registration-3674864,The Citizen,2026-05-19
2022-01-07,New Bank of Tanzania payment system set for February roll-out,https://www.thecitizen.co.tz/tanzania/business/new-bank-of-tanzania-payment-system-set-for-february-roll-out-3673110,The Citizen,2026-05-19
2022-01-05,Brela extends the listing of firms’ beneficial owners,https://www.thecitizen.co.tz/tanzania/business/brela-extends-the-listing-of-firms-beneficial-owners-3673164,The Citizen,2026-05-19
2022-01-05,KFC ready to eat local potatoes that meet standards,https://www.thecitizen.co.tz/tanzania/business/kfc-ready-to-eat-local-potatoes-that-meet-standards-3672966,The Citizen,2026-05-19
2022-01-04,"KFC runs out of imported potatoes for chips, snubs local farmers in Kenya",https://www.thecitizen.co.tz/tanzania/business/kfc-runs-out-of-imported-potatoes-for-chips-snubs-local-farmers-in-kenya-3671938,The Citizen,2026-05-19
2022-01-04,South African firm’s quest to revolutionise SMEs sector across Africa,https://www.thecitizen.co.tz/tanzania/business/south-african-firm-s-quest-to-revolutionise-smes-sector-across-africa-3680030,The Citizen,2026-05-19
2022-01-03,Dar bourse ‘all set for rebound’ after festive season slowdown,https://www.thecitizen.co.tz/tanzania/business/dar-bourse-all-set-for-rebound-after-festive-season-slowdown-3671084,The Citizen,2026-05-19
2022-01-03,UAE targets rich Africans to boost investments,https://www.thecitizen.co.tz/tanzania/business/uae-targets-rich-africans-to-boost-investments-3670648,The Citizen,2026-05-19
