date,headline,url,source,scraped_on
2022-11-22,"Experts: Blue economy is where Zanzibar, Egypt’s future lies",https://dailynews.co.tz/experts-blue-economy-is-where-the-future-of-zanzibar-egypt/,Daily News,2026-06-22
2022-11-22,Recognising climate change effects is road to community transformation,https://dailynews.co.tz/recognising-climate-change-effects-is-road-to-community-transformation/,Daily News,2026-06-22
2022-11-22,High feed prices drive poultry farmers out of business,https://dailynews.co.tz/high-feed-prices-drive-poultry-farmers-out-of-business/,Daily News,2026-06-22
2022-11-22,JICA trains 4000 in modern agri-skill,https://dailynews.co.tz/jica-trains-4000-in-modern-agri-skill/,Daily News,2026-06-22
2022-11-22,Mwanza hosts financial week fair,https://dailynews.co.tz/mwanza-hosts-financial-week-fair/,Daily News,2026-06-22
2022-11-22,VP urges Tanzanians to invest in industrial sector,https://dailynews.co.tz/vp-urges-tanzanians-to-invest-in-industrial-sector/,Daily News,2026-06-22
2022-11-22,NMB single borrower hits 325bn/-,https://dailynews.co.tz/nmb-single-borrower-hits-325bn/,Daily News,2026-06-22
2022-11-22,‘Diasporas to boost country tech’,https://dailynews.co.tz/diasporas-to-boost-country-tech/,Daily News,2026-06-22
2022-11-21,Knauf Tanzania unveils new expansion plan,https://dailynews.co.tz/knauf-tanzania-unveils-new-expansion-plan/,Daily News,2026-06-22
2022-11-21,Govt hails most compliant taxpayers,https://dailynews.co.tz/govt-hails-most-compliant-taxpayers/,Daily News,2026-06-22
2022-11-21,Local firm bags President’s Manufacturer of the year gong,https://dailynews.co.tz/local-firm-bags-presidents-manufacturer-of-the-year-gong/,Daily News,2026-06-22
2022-11-20,SGA awarded for outstanding tax compliance,https://dailynews.co.tz/sga-awarded-for-outstanding-tax-compliance/,Daily News,2026-06-22
2022-11-19,President Samia wins petty traders accolades,https://dailynews.co.tz/president-samia-wins-petty-traders-accolades/,Daily News,2026-06-22
2022-11-19,Sectors to benefit from   210bn/- German grant listed,https://dailynews.co.tz/sectors-to-benefit-from-210bn-german-grant-listed/,Daily News,2026-06-22
2022-11-19,Industrial exports up by 77pc,https://dailynews.co.tz/industrial-exports-up-by-77pc/,Daily News,2026-06-22
2022-11-19,Data storage centre to attract more investors,https://dailynews.co.tz/data-storage-centre-to-attract-more-investors/,Daily News,2026-06-22
2022-11-19,TanTrade trains local manufactures,https://dailynews.co.tz/tantrade-trains-local-manufactures/,Daily News,2026-06-22
2022-11-18,Guidelines for Tanzania grown avocados to access Chinese market issued,https://dailynews.co.tz/guidelines-for-tanzania-grown-avocados-to-access-chinese-market-issued/,Daily News,2026-06-22
2022-11-18,Huawei rewards African cloud developers’ sky-high ambitions,https://dailynews.co.tz/huawei-rewards-african-cloud-developers-sky-high-ambitions/,Daily News,2026-06-22
2022-11-18,‘Tz on right foot to utilise digital economy’,https://dailynews.co.tz/tz-on-right-foot-to-utilise-digital-economy/,Daily News,2026-06-22
2022-11-18,First Agritech fair kicks off Monday,https://dailynews.co.tz/first-agritech-fair-kicks-off-monday/,Daily News,2026-06-22
2022-11-18,TCB collects 100bn/- govt revenues at TPA branch,https://dailynews.co.tz/tcb-collects-100bn-govt-revenues-at-tpa-branch/,Daily News,2026-06-22
2022-11-17,ATCL fails to land at Bukoba airport,https://dailynews.co.tz/atcl-fails-to-land-at-bukoba-airport/,Daily News,2026-06-22
2022-11-17,VP to grace 16th Manufacturer of the Year Awards,https://dailynews.co.tz/vp-to-grace-16th-manufacturer-of-the-year-awards/,Daily News,2026-06-22
2022-11-17,CRDB unveils Wakala App to reach more unbanked population,https://dailynews.co.tz/crdb-unveils-wakala-app-to-reach-more-unbanked-population/,Daily News,2026-06-22
2022-11-17,Govt out to curb revenue leakages loopholes,https://dailynews.co.tz/govt-out-to-curb-revenue-leakages-loopholes/,Daily News,2026-06-22
2022-11-17,PM tasks NHC to thoroughly scrutinise investors,https://dailynews.co.tz/pm-tasks-nhc-to-thoroughly-scrutinise-investors/,Daily News,2026-06-22
2022-11-17,ADEM plans massive infrastructure reforms,https://dailynews.co.tz/adem-plans-massive-infrastructure-reforms/,Daily News,2026-06-22
2022-11-17,Kagera agronomists to learn banana production in Eswatini,https://dailynews.co.tz/kagera-agronomists-to-learn-banana-production-in-eswatini/,Daily News,2026-06-22
2022-11-17,"Ruvuma to produce 37, 000 tonnes of avocado annually",https://dailynews.co.tz/ruvuma-to-produce-37-000-tonnes-of-avocado-annually-2/,Daily News,2026-06-22
2022-11-16,Rice prices cling to historic high,https://dailynews.co.tz/rice-prices-cling-to-historic-high/,Daily News,2026-06-22
2022-11-16,Constant cybersecurity upgrades keep customers secure,https://dailynews.co.tz/constant-cybersecurity-upgrades-keep-customers-secure/,Daily News,2026-06-22
2022-11-15,"TRI Project set to address land degradation, improve lives",https://dailynews.co.tz/tri-project-set-to-address-land-degradation-improve-lives/,Daily News,2026-06-22
2022-11-15,Govt major reforms entice global investors,https://dailynews.co.tz/govt-major-reforms-entice-global-investors/,Daily News,2026-06-22
2022-11-15,Why 5G network vital in scaling up economic growth,https://dailynews.co.tz/why-5g-network-vital-in-scaling-up-economic-growth/,Daily News,2026-06-22
2022-11-15,NICOL endorses 20/- dividend to shareholders,https://dailynews.co.tz/nicol-endorses-20-dividend-to-shareholders/,Daily News,2026-06-22
2022-11-15,"Vodacom, TBL shines on DSE in first 9 months",https://dailynews.co.tz/vodacom-tbl-shines-on-dse-in-first-9-months/,Daily News,2026-06-22
2022-11-15,"Ruvuma to produce 37, 000  tonnes of avocado annually",https://dailynews.co.tz/ruvuma-to-produce-37-000-tonnes-of-avocado-annually/,Daily News,2026-06-22
2022-11-15,Stakeholders in coal sector convenes key meeting,https://dailynews.co.tz/stakeholders-in-coal-sector-convenes-key-meeting/,Daily News,2026-06-22
2022-11-14,Open Africa Business Forum to hold first-ever Africa-Russia business convention in Moscow,https://dailynews.co.tz/open-africa-business-forum-to-hold-first-ever-africa-russia-business-convention-in-moscow/,Daily News,2026-06-22
2022-11-14,SECURING CHINESE MARKET FOR AVOCADO:TAHA heaps praise on Samia,https://dailynews.co.tz/securing-chinese-market-for-avocadotaha-heaps-praise-on-samia/,Daily News,2026-06-22
2022-11-14,Vodacom records 4.7pc rise in revenue,https://dailynews.co.tz/vodacom-records-4-7pc-rise-in-revenue/,Daily News,2026-06-22
2022-11-14,Banks set friendly lending conditions to women,https://dailynews.co.tz/banks-set-friendly-lending-conditions-to-women/,Daily News,2026-06-22
2022-11-14,"Genuine car parts assures longevity, safety",https://dailynews.co.tz/genuine-car-parts-assures-longevity-safety/,Daily News,2026-06-22
2022-11-14,Rombo banana farmers secure reliable market,https://dailynews.co.tz/rombo-banana-farmers-secure-reliable-market/,Daily News,2026-06-22
2022-11-14,EABC launches platform to support SMEs,https://dailynews.co.tz/eabc-launches-platform-to-support-smes/,Daily News,2026-06-22
2022-11-13,"Tanzania, China to deepen cooperation",https://dailynews.co.tz/tanzania-china-to-deepen-cooperation/,Daily News,2026-06-22
2022-11-13,Economic diplomacy TZ repositions to grab opportunities,https://dailynews.co.tz/economic-diplomacy-tz-repositions-to-grab-opportunities/,Daily News,2026-06-22
2022-11-13,SINO-TZ TRADE RELATIONS :  Two task forces formed,https://dailynews.co.tz/sino-tz-trade-relations-two-task-forces-formed/,Daily News,2026-06-22
2022-11-12,State pledges to lower Kigamboni Bridge road toll,https://dailynews.co.tz/state-pledges-to-lower-kigamboni-bridge-road-toll-2/,Daily News,2026-06-22
2022-11-12,PM issues directives to address food deficit,https://dailynews.co.tz/pm-issues-directives-to-address-food-deficit/,Daily News,2026-06-22
2022-11-12,Tanzanian cashew nuts win hearts of US consumers,https://dailynews.co.tz/tanzanian-cashew-nuts-win-hearts-of-us-consumers/,Daily News,2026-06-22
2022-11-11,State pledges to lower Kigamboni Bridge road toll,https://dailynews.co.tz/state-pledges-to-lower-kigamboni-bridge-road-toll/,Daily News,2026-06-22
2022-11-11,Boost for tourism as mega cruise ship docks at Dar port,https://dailynews.co.tz/boost-for-tourism-as-mega-cruise-ship-docks-at-dar-port/,Daily News,2026-06-22
2022-11-11,Traders discuss business in Africa,https://dailynews.co.tz/traders-discuss-business-in-africa/,Daily News,2026-06-22
2022-11-11,Shilling refuses to budge against dollar,https://dailynews.co.tz/shilling-refuses-to-budge-against-dollar/,Daily News,2026-06-22
2022-11-10,Minister clarifies on mobile data prices,https://dailynews.co.tz/minister-clarifies-on-mobile-data-prices/,Daily News,2026-06-22
2022-11-10,Saanane park begins campaign to attract more tourists,https://dailynews.co.tz/saanane-park-begins-campaign-to-attract-more-tourists/,Daily News,2026-06-22
2022-11-10,"Current account, balance of payment deficit widen",https://dailynews.co.tz/current-account-balance-of-payment-deficit-widen/,Daily News,2026-06-22
2022-11-10,KCB to raise 10bn/- through Islamic bond,https://dailynews.co.tz/kcb-to-raise-10bn-through-islamic-bond/,Daily News,2026-06-22
2022-11-10,TBS touts entrepreneurs on goods certification,https://dailynews.co.tz/tbs-touts-entrepreneurs-on-goods-certification/,Daily News,2026-06-22
2022-11-09,"President Samia, El-Sisi allay fear on Tanzania’s 2,115MW hydropower project",https://dailynews.co.tz/president-samia-el-sisi-allay-fear-on-tanzanias-2115mw-hydropower-project/,Daily News,2026-06-22
2022-11-09,Loan Officer’s gender and lending: Does it matter to the banking sector in Tanzania?,https://dailynews.co.tz/loan-officers-gender-and-lending-does-it-matter-to-the-banking-sector-in-tanzania/,Daily News,2026-06-22
2022-11-09,Govt commits to attain 8 million jobs target,https://dailynews.co.tz/govt-commits-to-attain-8-million-jobs-target/,Daily News,2026-06-22
2022-11-09,Domestic revenues collection up by 18.5 pc,https://dailynews.co.tz/domestic-revenues-collection-up-by-18-5-pc/,Daily News,2026-06-22
2022-11-09,Improved business conditions push up private sector credit,https://dailynews.co.tz/improved-business-conditions-push-up-private-sector-credit/,Daily News,2026-06-22
2022-11-09,"BRAC equips over 14,000 coffee farmers with skills in three regions",https://dailynews.co.tz/brac-equips-over-14000-coffee-farmers-with-skills-in-three-regions/,Daily News,2026-06-22
2022-11-09,Swissaid project links 1800 peasants to consumers,https://dailynews.co.tz/swissaid-project-links-1800-peasants-to-consumers/,Daily News,2026-06-22
2022-11-09,LG global sees growth in East African market,https://dailynews.co.tz/lg-global-sees-growth-in-east-african-market/,Daily News,2026-06-22
2022-11-08,TeIW to start operations soon,https://dailynews.co.tz/teiw-to-start-operations-soon/,Daily News,2026-06-22
2022-11-08,Tanga city council on track to  reclaim lost industrial glory,https://dailynews.co.tz/tanga-city-council-on-track-to-reclaim-lost-industrial-glory/,Daily News,2026-06-22
2022-11-08,"DSE on recovery path, surges nine times",https://dailynews.co.tz/dse-on-recovery-path-surges-nine-times/,Daily News,2026-06-22
2022-11-08,SBL environmental projects key in addressing climate change challenges,https://dailynews.co.tz/sbl-environmental-projects-key-in-addressing-climate-change-challenges/,Daily News,2026-06-22
2022-11-08,Absa: Tanzania sustains stable economic growth,https://dailynews.co.tz/absa-tanzania-sustains-stable-economic-growth/,Daily News,2026-06-22
2022-11-08,Palm oil value addition project benefits Buhigwe women,https://dailynews.co.tz/palm-oil-value-addition-project-benefits-buhigwe-women/,Daily News,2026-06-22
2022-11-07,Mongella lures Saudi investor,https://dailynews.co.tz/mongella-lures-saudi-investor/,Daily News,2026-06-22
2022-11-07,Vodacom M-kulima platform to register 6 million farmers,https://dailynews.co.tz/vodacom-m-kulima-platform-to-register-6-million-farmers/,Daily News,2026-06-22
2022-11-07,"WFP, Korea ink 13.8bn/-  deal for Kigoma farmers",https://dailynews.co.tz/wfp-korea-ink-13-8bn-deal-for-kigoma-farmers/,Daily News,2026-06-22
2022-11-06,Isles economy on speedy recovery- Mwinyi,https://dailynews.co.tz/isles-economy-on-speedy-recovery-mwinyi/,Daily News,2026-06-22
2022-11-05,"SINO-TZ RELATIONS: Samia, Xi resolves earn kudos",https://dailynews.co.tz/sino-tz-relations-samia-xi-resolves-earn-kudosthe-decision-by-china-to-waive-a-portion-of-tanzanias-debt-worth-31-4bn-and-provide-duty-free-treatment-of-98-per-cent-tariff-line-goods-is-a/,Daily News,2026-06-22
2022-11-05,Mpango markets Tanzania’s irrigation framing,https://dailynews.co.tz/mpango-markets-tanzanias-irrigation-framing/,Daily News,2026-06-22
2022-11-04,State: Preps for Kilwa fishing port project underway,https://dailynews.co.tz/state-preps-for-kilwa-fishing-port-project-underway/,Daily News,2026-06-22
2022-11-04,"Healthy, stable relations path: TZ, China to lift comprehensive strategic cooperative partnership",https://dailynews.co.tz/healthy-stable-relations-path-tz-china-to-lift-comprehensive-strategic-cooperative-partnership/,Daily News,2026-06-22
2022-11-04,…. China waives Tanzania’s debt worth 31.4bn/-,https://dailynews.co.tz/china-waives-tanzanias-debt-worth-31-4bn/,Daily News,2026-06-22
2022-11-04,Govt tasks public institutions to improve business environment,https://dailynews.co.tz/govt-tasks-public-institutions-to-improve-business-environment/,Daily News,2026-06-22
2022-11-04,Illegal fishing gears impounded in Muleba,https://dailynews.co.tz/illegal-fishing-gears-impounded-in-muleba/,Daily News,2026-06-22
2022-11-04,"Churn out competent bio medics, ATC urged",https://dailynews.co.tz/churn-out-competent-bio-medics-atc-urged/,Daily News,2026-06-22
2022-11-03,State suspends countrywide livestock identification exercise,https://dailynews.co.tz/state-suspends-countrywide-livestock-identification-exercise/,Daily News,2026-06-22
2022-11-03,Mpango highlights SGR’s vast potential to AfCFTA,https://dailynews.co.tz/vice-president-highlights-tanzania-burundi-drc-railway-potential/,Daily News,2026-06-22
2022-11-03,Innovators equipped on tech use for self-jobs,https://dailynews.co.tz/innovators-equipped-on-tech-use-for-self-jobs/,Daily News,2026-06-22
2022-11-03,"‘Samia tour vital, symbolic’",https://dailynews.co.tz/samia-tour-vital-symbolic/,Daily News,2026-06-22
2022-11-03,‘Take swift action to explore AfCFTA  opportunities’,https://dailynews.co.tz/take-swift-action-to-explore-afcfta-opportunities/,Daily News,2026-06-22
2022-11-03,Govt orders board to  establish warehouse  facilities close to farmers,https://dailynews.co.tz/govt-orders-board-to-establish-warehouse-facilities-close-to-farmers/,Daily News,2026-06-22
2022-11-03,Vodacom donates ICT devices to three schools,https://dailynews.co.tz/vodacom-donates-ict-devices-to-three-schools/,Daily News,2026-06-22
2022-11-03,"Loans to women, youth in Tanga increase reach 2bn/-",https://dailynews.co.tz/loans-to-women-youth-in-tanga-increase-reach-2bn/,Daily News,2026-06-22
2022-11-02,"Why govt, public institution deposits moved to Central Banks",https://dailynews.co.tz/why-govt-public-institution-deposits-moved-to-central-banks/,Daily News,2026-06-22
2022-11-02,Economists: Population growth huge asset for TZ,https://dailynews.co.tz/economists-population-growth-huge-asset-for-tz/,Daily News,2026-06-22
2022-11-02,NMB profit grows by 54 per cent,https://dailynews.co.tz/nmb-profit-grows-by-54-per-cent/,Daily News,2026-06-22
2022-11-02,Clean cooking gets a boost from energy-efficient cookstoves,https://dailynews.co.tz/clean-cooking-gets-a-boost-from-energy-efficient-cookstoves/,Daily News,2026-06-22
2022-11-02,Subsidy slightly clips fuel prices for November,https://dailynews.co.tz/subsidy-slightly-clips-fuel-prices-for-november/,Daily News,2026-06-22
2022-11-02,Tanzania penetrates US cashew nut market,https://dailynews.co.tz/tanzania-penetrates-us-cashew-nut-market/,Daily News,2026-06-22
2022-11-01,"16,000 tonnes of raw cashewnuts auctioned",https://dailynews.co.tz/16000-tonnes-of-raw-cashewnuts-auctioned/,Daily News,2026-06-22
2022-11-01,Twiga Cement profit up 6pc in nine months,https://dailynews.co.tz/twiga-cement-profit-up-6pc-in-nine-months/,Daily News,2026-06-22
2022-11-01,Emirates marks 25th anniversary,https://dailynews.co.tz/emirates-marks-25th-anniversary/,Daily News,2026-06-22
2022-10-31,NHC embarks on two-month campaign to collect rent arrears,https://dailynews.co.tz/nhc-embarks-on-two-month-campaign-to-collect-rent-arrears/,Daily News,2026-06-22
2022-10-31,"CRBD dishes 5bn/- annually  to support youth, women entrepreneurs in ICT",https://dailynews.co.tz/crbd-dishes-5bn-annually-to-support-youth-women-entrepreneurs-in-ict/,Daily News,2026-06-22
2022-10-31,Guarantee facility in interbank money market in offing,https://dailynews.co.tz/guarantee-facility-in-interbank-money-market-in-offing/,Daily News,2026-06-22
2022-10-31,TADB upbeat to support sugar production,https://dailynews.co.tz/tadb-upbeat-to-support-sugar-production/,Daily News,2026-06-22
2022-10-31,"I&M Bank focus on business strategy, growth momentum",https://dailynews.co.tz/im-bank-focus-on-business-strategy-growth-momentum/,Daily News,2026-06-22
2022-10-31,RC urges sugarcane farmers to capitalise on fertiliser subsidy,https://dailynews.co.tz/rc-urges-sugarcane-farmers-to-capitalise-on-fertiliser-subsidy/,Daily News,2026-06-22
2022-10-31,NMB MasterBata 4th edition to boost customers’ incomes,https://dailynews.co.tz/nmb-masterbata-4th-edition-to-boost-customers-incomes/,Daily News,2026-06-22
2022-10-31,URA Saccos issues over 394bn/- loans to members,https://dailynews.co.tz/ura-saccos-issues-over-394bn-loans-to-members/,Daily News,2026-06-22
2022-10-30,Samia graces Msalato Airport construction project,https://dailynews.co.tz/samia-graces-msalato-airport-construction-project/,Daily News,2026-06-22
2022-10-30,Over 900 young food vendors get boost from beverage company,https://dailynews.co.tz/over-900-young-food-vendors-get-boost-from-beverage-company/,Daily News,2026-06-22
2022-10-30,"Dar, Lilongwe eye smooth trade",https://dailynews.co.tz/dar-lilongwe-eye-smooth-trade/,Daily News,2026-06-22
2022-10-30,Majaliwa asks Diaspora to woo more investors,https://dailynews.co.tz/majaliwa-asks-diaspora-to-woo-more-investors/,Daily News,2026-06-22
2022-10-30,TZ to reap big from Samia’s China visit,https://dailynews.co.tz/tz-to-reap-big-from-samias-china-visit/,Daily News,2026-06-22
2022-10-30,RCs unveil untapped opportunities for economic reforms,https://dailynews.co.tz/rcs-unveil-untapped-opportunities-for-economic-reforms/,Daily News,2026-06-22
2022-10-29,Here’s PM Majaliwa advice to Tanzanian diaspora community,https://dailynews.co.tz/heres-pm-majaliwa-advice-to-tanzanian-diaspora-community/,Daily News,2026-06-22
2022-10-29,"Tanzania, India and Mozambique conduct trilateral exercise as Indian Navy Ship arrives",https://dailynews.co.tz/indian-warship-ins-arrives-in-tanzania/,Daily News,2026-06-22
2022-10-29,Revived tea factory brings hope to farmers,https://dailynews.co.tz/revived-tea-factory-brings-hope-to-farmers/,Daily News,2026-06-22
2022-10-29,Cashew farmers accept offered prices,https://dailynews.co.tz/cashew-farmers-accept-offered-prices/,Daily News,2026-06-22
2022-10-28,PM launches Tanzania-Korea business forum in Seoul,https://dailynews.co.tz/pm-launches-tanzania-korea-business-forum-in-seoul/,Daily News,2026-06-22
2022-10-28,Boost for money  markets drive,https://dailynews.co.tz/boost-for-money-markets-drive/,Daily News,2026-06-22
2022-10-28,TICTS plans to invest 1.15tri/- at Dar port,https://dailynews.co.tz/ticts-plans-to-invest-1-15tri-at-dar-port/,Daily News,2026-06-22
2022-10-28,M-Pesa expands inter-regional money transfer to 8 SADC states,https://dailynews.co.tz/m-pesa-expands-inter-regional-money-transfer-to-8-sadc-states/,Daily News,2026-06-22
2022-10-28,Newly constructed Dodoma Machinga Complex opens today,https://dailynews.co.tz/newly-constructed-dodoma-machinga-complex-opens-today/,Daily News,2026-06-22
2022-10-28,Motorists to fuel on credit via App,https://dailynews.co.tz/motorists-to-fuel-on-credit-via-app/,Daily News,2026-06-22
2022-10-28,AMDT mentors 30 women in agribusiness,https://dailynews.co.tz/amdt-mentors-30-women-in-agribusiness/,Daily News,2026-06-22
2022-10-28,KCU to increase coffee production,https://dailynews.co.tz/kcu-to-increase-coffee-production/,Daily News,2026-06-22
2022-10-28,TCB doubled net profit in Q3,https://dailynews.co.tz/tcb-doubled-net-profit-in-q3/,Daily News,2026-06-22
2022-10-27,Stakeholders commend FCT’s ruling against Tanga Cement takeover,https://dailynews.co.tz/stakeholders-commend-fcts-ruling-against-tanga-cement-takeover/,Daily News,2026-06-22
2022-10-27,NMB tops African financiers in closing gender gap,https://dailynews.co.tz/nmb-tops-african-financiers-in-closing-gender-gap/,Daily News,2026-06-22
2022-10-27,"Treasurer Registrar surpasses collection target, notches 852.98bn/-",https://dailynews.co.tz/tr-surpasses-collection-target-notches-852-98bn/,Daily News,2026-06-22
2022-10-27,President Samia’s golden handshake,https://dailynews.co.tz/president-samias-golden-handshake/,Daily News,2026-06-22
2022-10-27,"KCB assets surpass 1tri/-, joins elite club",https://dailynews.co.tz/kcb-assets-surpass-1tri-joins-elite-club/,Daily News,2026-06-22
2022-10-27,CRB challenges contractors on tender opportunities,https://dailynews.co.tz/crb-challenges-contractors-on-tender-opportunities/,Daily News,2026-06-22
2022-10-27,Bashe calls for cooperatives reforms to benefit farmers,https://dailynews.co.tz/bashe-calls-for-cooperatives-reforms-to-benefit-farmers/,Daily News,2026-06-22
2022-10-27,SIDO reaches traders with value adding skills,https://dailynews.co.tz/sido-reaches-traders-with-value-adding-skills/,Daily News,2026-06-22
2022-10-26,Carving a path to a renewable future,https://dailynews.co.tz/carving-a-path-to-a-renewable-future/,Daily News,2026-06-22
2022-10-26,Tanzania to sign HGA for $30bn LPG project in Dec,https://dailynews.co.tz/tanzania-to-sign-hga-for-30bn-lpg-project-in-dec/,Daily News,2026-06-22
2022-10-26,Water stewardship in Africa members meet to discuss water security,https://dailynews.co.tz/water-stewardship-in-africa-members-meet-to-discuss-water-security/,Daily News,2026-06-22
2022-10-26,Over 500 businesses to forge trade links with US mission,https://dailynews.co.tz/over-500-businesses-to-forge-trade-links-with-us-mission/,Daily News,2026-06-22
2022-10-26,PM Majaliwa woos Korean investor,https://dailynews.co.tz/pm-majaliwa-woos-korean-investor/,Daily News,2026-06-22
2022-10-26,68 Tunduma-Sumbawanga highway humps for removal,https://dailynews.co.tz/68-tunduma-sumbawanga-highway-humps-for-removal/,Daily News,2026-06-22
2022-10-26,Tanzania eyes sugar self sufficiency,https://dailynews.co.tz/tanzania-eyes-sugar-self-sufficiency/,Daily News,2026-06-22
2022-10-26,DC pushes for farmers fertiliser subsidy registration,https://dailynews.co.tz/dc-pushes-for-farmers-fertiliser-subsidy-registration/,Daily News,2026-06-22
2022-10-26,"Cashew nut board calls for calm, monitors markets trends",https://dailynews.co.tz/cashew-nut-board-calls-for-calm-monitors-markets-trends/,Daily News,2026-06-22
2022-10-26,WWF trains bankers to prioritise environment friendly projects,https://dailynews.co.tz/wwf-trains-bankers-to-prioritise-environment-friendly-projects/,Daily News,2026-06-22
2022-10-26,Tanzania-UK ties set for greater heights,https://dailynews.co.tz/tanzania-uk-ties-set-for-greater-heights/,Daily News,2026-06-22
2022-10-25,Kagera farmers paid over 110bn/- through online coffee auctions,https://dailynews.co.tz/kagera-farmers-paid-over-110bn-through-online-coffee-auctions/,Daily News,2026-06-22
2022-10-25,Digital trade expo to give local SMEs exposure,https://dailynews.co.tz/digital-trade-expo-to-give-local-smes-exposure/,Daily News,2026-06-22
2022-10-25,Govt searches for Bagamoyo port investors,https://dailynews.co.tz/govt-searches-for-bagamoyo-port-investors/,Daily News,2026-06-22
2022-10-25,Dar to open crowdfunding doors,https://dailynews.co.tz/dar-to-open-crowdfunding-doors/,Daily News,2026-06-22
2022-10-25,Tanzania eyes to boost rice yields,https://dailynews.co.tz/tanzania-eyes-to-boost-rice-yields/,Daily News,2026-06-22
2022-10-25,"DAR, KINSHASA SGR DEAL:  EABC sees trail to prosperity",https://dailynews.co.tz/dar-kinshasa-sgr-deal-eabc-sees-trail-to-prosperity/,Daily News,2026-06-22
2022-10-24,PM Majaliwa off to Korea for three-day visit,https://dailynews.co.tz/pm-majaliwa-off-to-korea-for-three-day-visit/,Daily News,2026-06-22
2022-10-24,Scholars: Tshisekedi visit to open more economic opportunities,https://dailynews.co.tz/scholars-tshisekedi-visit-to-open-more-economic-opportunities/,Daily News,2026-06-22
2022-10-24,"Tanzania, DRC eye trade growth",https://dailynews.co.tz/tanzania-drc-eye-trade-growth/,Daily News,2026-06-22
2022-10-23,How NFRA guarantees food security,https://dailynews.co.tz/how-nfra-guarantees-food-security/,Daily News,2026-06-22
2022-10-23,Cashew auctions suspended as farmers reject offered prices,https://dailynews.co.tz/cashew-auctions-suspended-as-farmers-reject-offered-prices/,Daily News,2026-06-22
2022-10-23,Govt lauded for improving fisheries sector,https://dailynews.co.tz/govt-lauded-for-improving-fisheries-sector/,Daily News,2026-06-22
2022-10-23,PUMA joins state in clean energy drive,https://dailynews.co.tz/puma-joins-state-in-clean-energy-drive/,Daily News,2026-06-22
2022-10-23,Govt streamlines extension services,https://dailynews.co.tz/govt-streamlines-extension-services/,Daily News,2026-06-22
2022-10-21,Why South Korea’s Busan city is a strong contender to host World Expo 2030,https://dailynews.co.tz/why-south-koreas-busan-city-is-a-strong-contender-to-host-world-expo-2030/,Daily News,2026-06-22
2022-10-21,EAC stresses quality products to broaden market,https://dailynews.co.tz/eac-stresses-quality-products-to-broaden-market/,Daily News,2026-06-22
2022-10-21,WHI’s Faida goes on offer next month,https://dailynews.co.tz/whis-faida-goes-on-offer-next-month/,Daily News,2026-06-22
2022-10-21,Shilling steadiness tempo continues,https://dailynews.co.tz/shilling-steadiness-tempo-continues/,Daily News,2026-06-22
2022-10-21,Novel idea touted for banks to boost financial inclusion,https://dailynews.co.tz/novel-idea-touted-for-banks-to-boost-financial-inclusion/,Daily News,2026-06-22
2022-10-21,Govt injects over 60bn/- to modernise fisheries,https://dailynews.co.tz/govt-injects-over-60bn-to-modernise-fisheries/,Daily News,2026-06-22
2022-10-20,Dar economy tipped to resist global recession,https://dailynews.co.tz/dar-economy-tipped-to-resist-global-recession/,Daily News,2026-06-22
2022-10-20,LAAC unhappy with Mlele DC accounts,https://dailynews.co.tz/laac-unhappy-with-mlele-dc-accounts/,Daily News,2026-06-22
2022-10-20,"African countries urged to embrace irrigation, modern technologies",https://dailynews.co.tz/african-countries-urged-to-embrace-irrigation-modern-technologies/,Daily News,2026-06-22
2022-10-19,High imports bill drives up current account deficit,https://dailynews.co.tz/high-imports-bill-drives-up-current-account-deficit/,Daily News,2026-06-22
2022-10-19,Credit to agriculture highest third month in row,https://dailynews.co.tz/credit-to-agriculture-highest-third-month-in-row/,Daily News,2026-06-22
2022-10-19,Deadline looms for livestock identification,https://dailynews.co.tz/deadline-looms-for-livestock-identification/,Daily News,2026-06-22
2022-10-18,China’s Shandong eyes Shanta Gold stake,https://dailynews.co.tz/chinas-shandong-eyes-shanta-gold-stake/,Daily News,2026-06-22
2022-10-18,TADB pumps 13.5bn/- to support poultry farmers,https://dailynews.co.tz/tadb-pumps-13-5bn-to-support-poultry-farmers/,Daily News,2026-06-22
2022-10-18,Robust project to boost casava production,https://dailynews.co.tz/robust-project-to-boost-casava-production/,Daily News,2026-06-22
2022-10-18,PM: Use strategic projects to improve well-being,https://dailynews.co.tz/pm-use-strategic-projects-to-improve-well-being/,Daily News,2026-06-22
2022-10-17,Online registration suitable for business sector,https://dailynews.co.tz/online-registration-suitable-for-business-sector/,Daily News,2026-06-22
2022-10-17,Farmers urged to adopt green agri tech,https://dailynews.co.tz/farmers-urged-to-adopt-green-agri-tech/,Daily News,2026-06-22
2022-10-17,Govt: 375bn/- deal would purchase farm inputs to cashew growers,https://dailynews.co.tz/govt-375bn-deal-would-purchase-farm-inputs-to-cashew-growers/,Daily News,2026-06-22
2022-10-17,230bn/- to implement  robust agricultural projects,https://dailynews.co.tz/230bn-to-implement-robust-agricultural-projects/,Daily News,2026-06-22
2022-10-16,"Tanga women urged to take advantage, safeguard EACOP",https://dailynews.co.tz/tanga-women-urged-to-take-advantage-safeguard-eacop/,Daily News,2026-06-22
2022-10-16,TZ reaffirms commitment to strengthen ties with Spain,https://dailynews.co.tz/tz-reaffirms-commitment-to-strengthen-ties-with-spain/,Daily News,2026-06-22
